 "x" , "type" , "label" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010201" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Aged_Protection_1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010201" , "http://www.openkg.cn/COVID-19/prevention/class/C30102" , "Aged_Protection_1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010201" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "老年人预防措施1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010201" , "http://www.openkg.cn/COVID-19/prevention/class/C30102" , "老年人预防措施1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010202" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Aged_Protection_2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010202" , "http://www.openkg.cn/COVID-19/prevention/class/C30102" , "Aged_Protection_2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010202" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "老年人预防措施2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010202" , "http://www.openkg.cn/COVID-19/prevention/class/C30102" , "老年人预防措施2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010203" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Aged_Protection_3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010203" , "http://www.openkg.cn/COVID-19/prevention/class/C30102" , "Aged_Protection_3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010203" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "老年人预防措施3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010203" , "http://www.openkg.cn/COVID-19/prevention/class/C30102" , "老年人预防措施3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010204" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Aged_Protection_4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010204" , "http://www.openkg.cn/COVID-19/prevention/class/C30102" , "Aged_Protection_4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010204" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "老年人预防措施4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010204" , "http://www.openkg.cn/COVID-19/prevention/class/C30102" , "老年人预防措施4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010205" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Aged_Protection_5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010205" , "http://www.openkg.cn/COVID-19/prevention/class/C30102" , "Aged_Protection_5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010205" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "老年人预防措施5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010205" , "http://www.openkg.cn/COVID-19/prevention/class/C30102" , "老年人预防措施5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010206" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Aged_Protection_6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010206" , "http://www.openkg.cn/COVID-19/prevention/class/C30102" , "Aged_Protection_6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010206" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "老年人预防措施6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010206" , "http://www.openkg.cn/COVID-19/prevention/class/C30102" , "老年人预防措施6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010301" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Children_Protection_1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010301" , "http://www.openkg.cn/COVID-19/prevention/class/C30103" , "Children_Protection_1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010301" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "儿童预防措施1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010301" , "http://www.openkg.cn/COVID-19/prevention/class/C30103" , "儿童预防措施1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010302" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Children_Protection_2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010302" , "http://www.openkg.cn/COVID-19/prevention/class/C30103" , "Children_Protection_2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010302" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "儿童预防措施2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010302" , "http://www.openkg.cn/COVID-19/prevention/class/C30103" , "儿童预防措施2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010304" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Children_Protection_4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010304" , "http://www.openkg.cn/COVID-19/prevention/class/C30103" , "Children_Protection_4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010304" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "儿童预防措施4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010304" , "http://www.openkg.cn/COVID-19/prevention/class/C30103" , "儿童预防措施4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010305" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Children_Protection_5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010305" , "http://www.openkg.cn/COVID-19/prevention/class/C30103" , "Children_Protection_5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010305" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "儿童预防措施5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010305" , "http://www.openkg.cn/COVID-19/prevention/class/C30103" , "儿童预防措施5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010306" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Children_Protection_6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010306" , "http://www.openkg.cn/COVID-19/prevention/class/C30103" , "Children_Protection_6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010306" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "儿童预防措施6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010306" , "http://www.openkg.cn/COVID-19/prevention/class/C30103" , "儿童预防措施6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010307" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Children_Protection_7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010307" , "http://www.openkg.cn/COVID-19/prevention/class/C30103" , "Children_Protection_7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010307" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "儿童预防措施7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010307" , "http://www.openkg.cn/COVID-19/prevention/class/C30103" , "儿童预防措施7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010308" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Children_Protection_8" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010308" , "http://www.openkg.cn/COVID-19/prevention/class/C30103" , "Children_Protection_8" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010308" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "儿童预防措施8" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010308" , "http://www.openkg.cn/COVID-19/prevention/class/C30103" , "儿童预防措施8" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010401" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Enterprise_workers_Protection_1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010401" , "http://www.openkg.cn/COVID-19/prevention/class/C30104" , "Enterprise_workers_Protection_1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010401" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "企业工人预防措施1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010401" , "http://www.openkg.cn/COVID-19/prevention/class/C30104" , "企业工人预防措施1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010402" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Enterprise_workers_Protection_2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010402" , "http://www.openkg.cn/COVID-19/prevention/class/C30104" , "Enterprise_workers_Protection_2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010402" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "企业工人预防措施2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010402" , "http://www.openkg.cn/COVID-19/prevention/class/C30104" , "企业工人预防措施2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010403" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Enterprise_workers_Protection_3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010403" , "http://www.openkg.cn/COVID-19/prevention/class/C30104" , "Enterprise_workers_Protection_3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010403" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "企业工人预防措施3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010403" , "http://www.openkg.cn/COVID-19/prevention/class/C30104" , "企业工人预防措施3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010405" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Enterprise_workers_Protection_5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010405" , "http://www.openkg.cn/COVID-19/prevention/class/C30104" , "Enterprise_workers_Protection_5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010404" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "企业工人预防措施4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010404" , "http://www.openkg.cn/COVID-19/prevention/class/C30104" , "企业工人预防措施4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010405" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "企业工人预防措施5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010405" , "http://www.openkg.cn/COVID-19/prevention/class/C30104" , "企业工人预防措施5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010406" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Enterprise_workers_Protection_6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010406" , "http://www.openkg.cn/COVID-19/prevention/class/C30104" , "Enterprise_workers_Protection_6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010406" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "企业工人预防措施6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010406" , "http://www.openkg.cn/COVID-19/prevention/class/C30104" , "企业工人预防措施6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010407" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Enterprise_workers_Protection_7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010407" , "http://www.openkg.cn/COVID-19/prevention/class/C30104" , "Enterprise_workers_Protection_7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010407" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "企业工人预防措施7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010407" , "http://www.openkg.cn/COVID-19/prevention/class/C30104" , "企业工人预防措施7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010408" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Enterprise_workers_Protection_8" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010408" , "http://www.openkg.cn/COVID-19/prevention/class/C30104" , "Enterprise_workers_Protection_8" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010408" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "企业工人预防措施8" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010408" , "http://www.openkg.cn/COVID-19/prevention/class/C30104" , "企业工人预防措施8" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010501" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "water_electricity_ gas_and_other_workers_Protection_1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010501" , "http://www.openkg.cn/COVID-19/prevention/class/C30105" , "water_electricity_ gas_and_other_workers_Protection_1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010501" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "水、电、煤气等工作人员预防措施1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010501" , "http://www.openkg.cn/COVID-19/prevention/class/C30105" , "水、电、煤气等工作人员预防措施1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010502" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "water_electricity_ gas_and_other_workers_Protection_2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010502" , "http://www.openkg.cn/COVID-19/prevention/class/C30105" , "water_electricity_ gas_and_other_workers_Protection_2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010502" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "水、电、煤气等工作人员预防措施2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010502" , "http://www.openkg.cn/COVID-19/prevention/class/C30105" , "水、电、煤气等工作人员预防措施2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010503" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "水、电、煤气等工作人员预防措施3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010503" , "http://www.openkg.cn/COVID-19/prevention/class/C30105" , "水、电、煤气等工作人员预防措施3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010504" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "water_electricity_ gas_and_other_workers_Protection_4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010504" , "http://www.openkg.cn/COVID-19/prevention/class/C30105" , "water_electricity_ gas_and_other_workers_Protection_4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010504" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "水、电、煤气等工作人员预防措施4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010504" , "http://www.openkg.cn/COVID-19/prevention/class/C30105" , "水、电、煤气等工作人员预防措施4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010505" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "water_electricity_ gas_and_other_workers_Protection_5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010505" , "http://www.openkg.cn/COVID-19/prevention/class/C30105" , "water_electricity_ gas_and_other_workers_Protection_5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010505" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "水、电、煤气等工作人员预防措施5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010505" , "http://www.openkg.cn/COVID-19/prevention/class/C30105" , "水、电、煤气等工作人员预防措施5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010506" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "water_electricity_ gas_and_other_workers_Protection_6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010506" , "http://www.openkg.cn/COVID-19/prevention/class/C30105" , "water_electricity_ gas_and_other_workers_Protection_6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010506" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "水、电、煤气等工作人员预防措施6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010506" , "http://www.openkg.cn/COVID-19/prevention/class/C30105" , "水、电、煤气等工作人员预防措施6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010507" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "water_electricity_ gas_and_other_workers_Protection_7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010507" , "http://www.openkg.cn/COVID-19/prevention/class/C30105" , "water_electricity_ gas_and_other_workers_Protection_7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010507" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "水、电、煤气等工作人员预防措施7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010507" , "http://www.openkg.cn/COVID-19/prevention/class/C30105" , "水、电、煤气等工作人员预防措施7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010508" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "water_electricity_ gas_and_other_workers_Protection_8" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010508" , "http://www.openkg.cn/COVID-19/prevention/class/C30105" , "water_electricity_ gas_and_other_workers_Protection_8" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010508" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "水、电、煤气等工作人员预防措施8" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010508" , "http://www.openkg.cn/COVID-19/prevention/class/C30105" , "水、电、煤气等工作人员预防措施8" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010601" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Environmental_Worker_Protection_1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010601" , "http://www.openkg.cn/COVID-19/prevention/class/C30106" , "Environmental_Worker_Protection_1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010601" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "环卫工人预防措施1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010601" , "http://www.openkg.cn/COVID-19/prevention/class/C30106" , "环卫工人预防措施1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010602" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Environmental_Worker_Protection_2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010602" , "http://www.openkg.cn/COVID-19/prevention/class/C30106" , "Environmental_Worker_Protection_2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010602" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "环卫工人预防措施2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010602" , "http://www.openkg.cn/COVID-19/prevention/class/C30106" , "环卫工人预防措施2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010603" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Environmental_Worker_Protection_3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010603" , "http://www.openkg.cn/COVID-19/prevention/class/C30106" , "Environmental_Worker_Protection_3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010603" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "环卫工人预防措施3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010603" , "http://www.openkg.cn/COVID-19/prevention/class/C30106" , "环卫工人预防措施3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010604" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Environmental_Worker_Protection_4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010604" , "http://www.openkg.cn/COVID-19/prevention/class/C30106" , "Environmental_Worker_Protection_4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010604" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "环卫工人预防措施4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010604" , "http://www.openkg.cn/COVID-19/prevention/class/C30106" , "环卫工人预防措施4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010606" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Environmental_Worker_Protection_6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010606" , "http://www.openkg.cn/COVID-19/prevention/class/C30106" , "Environmental_Worker_Protection_6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010606" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "环卫工人预防措施6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010606" , "http://www.openkg.cn/COVID-19/prevention/class/C30106" , "环卫工人预防措施6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010607" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Environmental_Worker_Protection_7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010607" , "http://www.openkg.cn/COVID-19/prevention/class/C30106" , "Environmental_Worker_Protection_7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010607" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "环卫工人预防措施7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010607" , "http://www.openkg.cn/COVID-19/prevention/class/C30106" , "环卫工人预防措施7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010701" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Disabled_Protection_1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010701" , "http://www.openkg.cn/COVID-19/prevention/class/C30107" , "Disabled_Protection_1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010701" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "伤残人士预防措施1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010701" , "http://www.openkg.cn/COVID-19/prevention/class/C30107" , "伤残人士预防措施1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010702" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Disabled_Protection_2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010702" , "http://www.openkg.cn/COVID-19/prevention/class/C30107" , "Disabled_Protection_2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010702" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "伤残人士预防措施2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010702" , "http://www.openkg.cn/COVID-19/prevention/class/C30107" , "伤残人士预防措施2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010703" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Disabled_Protection_3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010703" , "http://www.openkg.cn/COVID-19/prevention/class/C30107" , "Disabled_Protection_3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010703" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "伤残人士预防措施3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010703" , "http://www.openkg.cn/COVID-19/prevention/class/C30107" , "伤残人士预防措施3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010704" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Disabled_Protection_4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010704" , "http://www.openkg.cn/COVID-19/prevention/class/C30107" , "Disabled_Protection_4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010704" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "伤残人士预防措施4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010704" , "http://www.openkg.cn/COVID-19/prevention/class/C30107" , "伤残人士预防措施4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010705" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Disabled_Protection_5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010705" , "http://www.openkg.cn/COVID-19/prevention/class/C30107" , "Disabled_Protection_5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010705" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "伤残人士预防措施5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010705" , "http://www.openkg.cn/COVID-19/prevention/class/C30107" , "伤残人士预防措施5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010706" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Disabled_Protection_6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010706" , "http://www.openkg.cn/COVID-19/prevention/class/C30107" , "Disabled_Protection_6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010706" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "伤残人士预防措施6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010706" , "http://www.openkg.cn/COVID-19/prevention/class/C30107" , "伤残人士预防措施6" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010707" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Disabled_Protection_7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010707" , "http://www.openkg.cn/COVID-19/prevention/class/C30107" , "Disabled_Protection_7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010707" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "伤残人士预防措施7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010707" , "http://www.openkg.cn/COVID-19/prevention/class/C30107" , "伤残人士预防措施7" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010801" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Migrant_Workers_Protection_1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010801" , "http://www.openkg.cn/COVID-19/prevention/class/C30108" , "Migrant_Workers_Protection_1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010801" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "农民工预防措施1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010801" , "http://www.openkg.cn/COVID-19/prevention/class/C30108" , "农民工预防措施1" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010802" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Migrant_Workers_Protection_2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010802" , "http://www.openkg.cn/COVID-19/prevention/class/C30108" , "Migrant_Workers_Protection_2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010802" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "农民工预防措施2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010802" , "http://www.openkg.cn/COVID-19/prevention/class/C30108" , "农民工预防措施2" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010803" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Migrant_Workers_Protection_3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010803" , "http://www.openkg.cn/COVID-19/prevention/class/C30108" , "Migrant_Workers_Protection_3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010803" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "农民工预防措施3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010803" , "http://www.openkg.cn/COVID-19/prevention/class/C30108" , "农民工预防措施3" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010804" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Migrant_Workers_Protection_4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010804" , "http://www.openkg.cn/COVID-19/prevention/class/C30108" , "Migrant_Workers_Protection_4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010804" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "农民工预防措施4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010804" , "http://www.openkg.cn/COVID-19/prevention/class/C30108" , "农民工预防措施4" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010805" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Migrant_Workers_Protection_5" ,
 "http://www.openkg.cn/COVID-19/prevention/resource/R3010805" , "http://www.openkg.cn/COVID-19/prevention/class/C30108" , "Migrant_Workers_Protection_5" ,
